"Code.Class"	"Name"	"Accession"	"X20140224_il10_brains_custom2_01.RCC"	"X20140224_il10_brains_custom2_02.RCC"	"X20140224_il10_brains_custom2_03.RCC"	"X20140224_il10_brains_custom2_04.RCC"	"X20140224_il10_brains_custom2_05.RCC"	"X20140224_il10_brains_custom2_06.RCC"	"X20140224_il10_brains_custom2_07.RCC"	"X20140224_il10_brains_custom2_08.RCC"	"X20140224_il10_brains_custom2_09.RCC"	"X20140224_il10_brains_custom2_10.RCC"	"X20140224_il10_brains_custom2_11.RCC"	"X20140224_il10_brains_custom2_12.RCC"	"X20140319_il1ntg_c.2exp3_03.RCC"	"X20140319_il1ntg_c.2exp3_04.RCC"	"X20140319_il1ntg_c.2exp3_05.RCC"	"X20140319_il1ntg_c.2exp3_06.RCC"	"X20140319_il1ntg_c.2exp3_07.RCC"	"X20140319_il1ntg_c.2exp3_08.RCC"	"X20140319_il1ntg_c.2exp3_09.RCC"	"X20140319_il1ntg_c.2exp3_11.RCC"	"X20140319_il1ntg_c.2exp3_12.RCC"	"X20140321_old_mice_bri42.crnd8_07.RCC"	"X20140321_old_mice_bri42.crnd8_08.RCC"	"X20140321_old_mice_bri42.crnd8_09.RCC"	"X20140321_old_mice_bri42.crnd8_10.RCC"	"X20140321_old_mice_bri42.crnd8_11.RCC"	"X20140321_old_mice_bri42.crnd8_12.RCC"
"JAK3"	"Endogenous"	"JAK3"	"NM_001190830.1"	12.4375916308979	13.8086382223672	7.31518203069175	3.97536609649786	6.99079614384685	9.37911095283335	16.5735699559147	21.2306696469457	11.0142156719915	3.64366037854593	5.10772561019572	3.21090161038915	10.7645500362865	0	8.36389724338892	0	9.26087744971832	0	43.5130481399266	5.00552422811919	0	13.7764509553954	23.4868520664903	34.8708746224879	9.87433033996762	13.4867015334675	9.22010422602952
"Limk1"	"Endogenous"	"Limk1"	"NM_010717.2"	226.497418980081	180.442667000325	213.87308743833	186.901981754435	227.173549756571	229.006625765014	193.554959072986	199.900687291284	192.674700422267	241.01921977425	211.605605518781	230.081250536654	195.542775217612	172.165756242871	241.437179743344	200.914081732635	184.159452218957	206.051395832763	186.683761555799	182.712319542657	185.513639889773	284.0938319786	319.154654366409	278.463941818667	280.803171180501	281.762675932715	281.488307228628
"Lrp1"	"Endogenous"	"Lrp1"	"NM_008512.2"	971.536818065551	878.563009789024	1047.10667196406	1007.8940544097	1152.82479153314	881.636429566335	1166.59141270847	1103.80512254682	1075.48091578764	1235.17626556022	1004.32258526264	1118.00485754117	950.723347697814	806.087525922674	834.145043305058	827.995038815236	889.253706477332	998.111504552315	960.866137804591	967.583998848534	886.235558975275	1743.04623209257	1685.12734609597	1693.93717012079	1721.70723053868	1574.53725374368	1529.95622968032
"Lrrk2"	"Endogenous"	"Lrrk2"	"NM_025730.3"	106.957515395472	135.789103733029	105.34266256313	227.18939115529	187.408102615812	167.260811992195	137.932236779049	165.976000396789	160.804439939762	142.30859111465	175.395076814432	140.767348804188	223.661200788684	194.805819445721	196.326221840127	193.377050998469	151.159721130421	169.729112740595	170.775904509591	185.180469477581	119.282834683204	146.270040527332	154.057771128875	127.041224372393	182.39404065098	162.458772023403	218.187856670601
"Lrrk2-2"	"Endogenous"	"Lrrk2-2"	"NM_198578.2"	23.5575826620243	36.6799755056163	31.8220521638014	61.6843579409661	34.2374914069599	40.6428141289445	36.800014426437	40.0777179216649	26.9493459132437	30.2798617628823	48.1688948802325	27.3321743410552	18.7983859137355	19.3453296236323	39.6909513428453	26.0549686999867	14.7608326311409	17.4098610637579	22.3025720783159	9.94182409796748	15.9627785609558	79.2617883300308	71.8232019117	67.7888566760256	91.2744753458679	67.141896413317	52.691497982747
"Ltbr"	"Endogenous"	"Ltbr"	"NM_010736.3"	23.5575826620243	24.6997512143906	3.81420058310466	11.5973084155786	17.3003565136734	22.6661848026806	24.5196731407627	31.7850166807885	7.82718962374104	26.3627733240093	30.5529619970356	29.2879532111092	46.9168114848068	27.8353533247011	19.6416367191932	21.5327502594872	35.6606623205467	38.500218988243	43.5130481399266	16.1121989352778	8.01508193616749	38.9045455293834	28.5088104919667	24.9954800064266	17.7713593330773	16.0116518807545	27.5238489657
"Ly86"	"Endogenous"	"Ly86"	"NM_010745.2"	476.697217180426	809.948997939277	721.515397338458	235.900182377097	226.437152587298	233.696181241431	430.493308584819	749.480614982095	708.972920238839	299.775546357345	261.517415354506	241.815923756978	786.02971221011	158.015716741089	170.011496396584	121.021555950477	639.555741240747	603.2531367439	754.063996203886	102.497446657623	170.942862744328	491.210247861168	402.644713189953	526.994706322876	130.759620311417	158.671346502472	197.596143838472
"Ly96"	"Endogenous"	"Ly96"	"NM_001159711.1"	26.3375804198059	22.5215286159859	10.8161634782788	25.7523441510142	16.5639593444001	41.4244067083473	40.4118795104589	36.3083082667211	7.82718962374104	24.0125202606855	26.6383102452141	21.4648377308932	14.781467975011	19.3453296236323	14.6293080632802	0.429064203822742	21.360778848848	19.7532341664784	32.9078101091212	7.47367416304333	21.2612429774813	22.913939891391	32.9030241142585	38.1626728278417	34.1728810879976	26.7426908567244	24.4732248424216
"Lysozyme_M_(Lyz2)"	"Endogenous"	"Lysozyme_M_(Lyz2)"	"NM_017372.3"	103.25085171843	159.749552315481	171.861310067285	78.0170914818534	41.6014630996932	42.2059992877501	137.209863762245	241.364193495666	125.747153409007	63.9668223371901	72.635468329117	57.9727099719013	215.627364911235	95.7555429332515	121.141292001432	118.00674365681	195.159362581802	121.689964134823	229.10471367902	42.0277732519813	34.5074040187952	182.058538859982	216.832251447329	235.670565149068	37.2101999315013	25.4802156830809	52.691497982747
"MAPT"	"Endogenous"	"MAPT"	"NM_005910ex1.1"	0	0	0	0	0	0	0	0.121975579260207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MAPT-2"	"Endogenous"	"MAPT-2"	"NM_005910ex10.1"	8.73092795385575	1.82841393114147	0.313219135517567	5.06421499922368	12.1455763287601	14.8502590086528	7.9050937542622	14.4457322680468	1.45313752724016	5.21049575409513	10.979703237928	12.9897959606592	0	16.5153217232761	0	0	3.76092226829573	9.2080552042359	0	0.0692243582709162	1.39200141551057	23.675397302724	7.16548718369228	23.3495809037497	22.0236057139826	20.4303149885068	19.897288657504
"MARCO"	"Endogenous"	"MARCO"	"NM_010766.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3947150321078	0	0	0	0	0	0	0	0
"MMP11"	"Endogenous"	"MMP11"	"NM_008606.2"	16.14425530794	10.5413043247602	0.313219135517567	10.5084595128528	12.1455763287601	16.4134441674584	11.5169588382841	8.41467682013665	7.82718962374104	13.8280903196157	9.02237736201725	10.3820908005872	18.7983859137355	13.6853138229198	17.1354723912367	4.95128264432227	9.26087744971832	3.34962244743448	6.3947150321078	0	4.04123362377334	17.5837380120602	8.42097679006136	6.89058987698087	14.1265767208729	8.43680083889339	7.69479216439031
"MMP2"	"Endogenous"	"MMP2"	"NM_008610.2"	3.17093243829255	1.82841393114147	0	14.863855123756	7.72719331312018	6.25274063522223	10.7945858214797	5.39914909618158	4.6401635754906	5.21049575409513	1.1930738583742	5.16668048044316	14.781467975011	5.19529012185102	0	0	0	2.1779358960742	0	6.23959919558126	1.39200141551057	8.44624907606456	9.67646639643045	15.1200853903653	6.22954772776313	4.64937531796284	8.45744819520992
"MMP3"	"Endogenous"	"MMP3"	"NM_010809.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MMP9"	"Endogenous"	"MMP9"	"NM_013599.2"	0	0	0	0	1.09961878966025	0	0	2.38362137222651	0	0	3.15039973428496	1.25512274033514	0	0	0	17.0105318189877	0	0	0	0	0	0	0	0.306993466273336	1.97730134685789	0	6.1694801027511
"Maff"	"Endogenous"	"Maff"	"NM_010755.3"	0	0	0.313219135517567	0	1.09961878966025	4.68955547641668	2.8484826366316	3.89138523420405	4.6401635754906	3.64366037854593	0	0.603196450317142	0	5.19529012185102	0	0	0	0	0	0	0	6.92333425339862	4.02676316776958	16.7659844930422	2.58476511555864	0.230712210210524	7.69479216439031
"Mafk"	"Endogenous"	"Mafk"	"NM_010757.2"	21.7042508235032	14.8977495215695	17.818126373453	12.6861573183044	18.7731508522201	22.6661848026806	17.295942972719	12.9379684060693	17.3882677684924	18.5285964462633	17.8303438036157	16.9013537007672	6.74763209756206	8.02529802220728	8.36389724338892	1.93647035065592	19.160796776279	9.2080552042359	0	1.30329932573299	5.36584972790472	29.0055991820548	29.1365552951512	48.038067443903	20.8086781765811	21.0615525753286	23.710568811602
"Map2k4"	"Endogenous"	"Map2k4"	"NM_009157.4"	1413.55646155283	1504.80200683037	1442.7175755414	1434.72282427822	1542.37889407873	1531.92145562945	1446.87214322857	1378.97202735772	1384.62244246793	1556.3775175478	1463.31550316371	1524.80686251241	1721.97159193291	1632.4498328267	1682.48166831834	1638.97954581148	1662.54740498535	1641.36742124911	1756.25899011499	1696.92230461862	1484.96203804266	1334.9050596181	1371.2549445037	1256.12800880874	1325.64085334579	1515.20092058243	1519.27904524885
"Map2k6"	"Endogenous"	"Map2k6"	"NM_011943.2"	110.664179072515	122.719768142601	126.348551248653	120.48219868816	103.458825318653	118.802072069222	99.6464668884173	113.958147158564	112.999049216006	102.354289038146	110.803322909377	100.347918823071	91.1029088107761	112.735590335389	86.0549914100406	66.7549346644825	88.4602320622036	83.0243079399337	101.841857309356	88.9226220155399	87.4920481840505	119.619031130678	122.670530969648	135.270719885778	118.610344937402	103.753676448979	97.6882038011036
"Mapk8"	"Endogenous"	"Mapk8"	"NM_016700.3"	673.150392063659	843.711448214549	777.531100499852	896.831466331667	833.228420068519	835.522467381571	799.625920171853	700.478289467825	670.728607659833	798.029195781991	790.974064788367	786.174375922009	942.689511820365	876.83772343158	1000.80497111417	984.765278085886	999.252810105784	940.698863535661	966.168756819993	970.052148783458	935.246354828137	628.272581901103	693.290557064396	689.938717487888	704.812881733624	734.991263270738	830.600649418743
"Mapt"	"Endogenous"	"Mapt"	"NM_001038609ex9_11.1"	89.3508629295222	114.006877748982	66.8318666396723	138.992630034499	99.7768394722859	84.4119985755001	98.2017208548086	95.111098883845	55.6325803474977	72.5844169027108	83.4007606466262	104.259476563179	95.1198267495005	124.055621936814	97.3327308858449	96.903057601146	78.5603127356429	83.0243079399337	107.144476324759	117.306346267168	82.193583767525	108.958627372017	106.976910890034	92.4773432161789	121.040200012205	118.272140945879	99.2135158627428
"Mapt-2"	"Endogenous"	"Mapt-2"	"NM_001038609m.1"	531.370506416797	656.384304751747	595.480065225323	709.549455062827	696.25854658368	646.377063166098	566.299435744041	683.892886986073	597.427008550073	743.973375325543	669.6198604819	679.258464359057	593.217651151336	579.686893894173	652.448129528211	591.332273762428	540.55654797514	531.780257110922	584.380187711	671.406006657637	586.872319441582	889.452473988312	889.774680461157	930.239986478713	941.723751526916	962.868032113393	998.384976199056
"Masp2"	"Endogenous"	"Masp2"	"NM_010767.3"	0	0	0	0	1.09961878966025	0	0	3.13750330321528	4.6401635754906	1.29340731522213	0	2.55897532037115	0	0	0	0	0	0	0	0	0	0	0	5.24469077430399	8.05193903386537	0	8.45744819520992
"Mbl2"	"Endogenous"	"Mbl2"	"NM_010776.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mef2b"	"Endogenous"	"Mef2b"	"NM_008578.2"	0	0	0	0	0	0	0	2.38362137222651	1.45313752724016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95289256895022	0.154910040755642	0	0
"Mef2c"	"Endogenous"	"Mef2c"	"NM_001170537.1"	2358.75569919857	2371.73460099543	1922.35203386083	2463.68503735412	2470.9757245324	2522.19925373277	2609.89270028361	2241.41295640887	2060.27196469703	2581.08785315698	2290.28568573601	2254.96430733257	2151.78181137643	2096.57112848513	1973.19673036129	2276.61234592192	2304.94217017551	2175.6564886694	2265.31041559365	2339.87536266636	2630.75496811631	2753.50021693142	2493.66265259766	2597.5357774904	2481.64440518331	2623.65412304144	2741.81666265267
"Mertk"	"Endogenous"	"Mertk"	"NM_008587.1"	100.470853960649	97.6702082609473	147.354439934175	123.748745396338	93.149264948826	89.1015540519168	111.204435157287	124.512494192407	148.056335746761	92.9532767848504	116.675300537109	114.038370913449	115.204416443123	141.035669338952	122.39437416541	125.543774390976	106.060088642756	117.003217929382	101.841857309356	129.647095941788	66.2981905179484	174.443964746652	201.138631367715	234.024666046391	183.608968188382	184.552087562164	227.339729040436
"Mfn1"	"Endogenous"	"Mfn1"	"NM_024200.4"	166.264134228147	147.769328024255	126.348551248653	203.234715295322	163.843393199065	185.237441318459	178.385125720094	162.960472672834	125.747153409007	183.829728566704	167.565773310789	180.534852495286	203.576611095061	237.255937951065	232.665604595496	199.406675585802	180.859479110103	216.596574795006	191.986380571202	211.096043794285	227.901355221977	190.434570384645	179.167563256257	186.293592068761	205.477663861609	217.376442076896	284.538931351907
"Mrc1"	"Endogenous"	"Mrc1"	"NM_008625.2"	59.6975535131851	76.9770935761028	105.34266256313	21.3969485401109	34.9738885762332	33.6084809143195	87.366125602743	134.312959295261	103.437971071254	34.1969502017553	29.5742990590803	29.2879532111092	50.9337294235313	44.8154007268387	24.6539653751062	51.6808731961507	107.16007967904	71.3074424263309	48.8156671553293	45.7299981543675	25.2350912898755	38.1430881180504	37.2972377365503	28.2872782117804	32.3504897818953	25.4802156830809	20.6599446883236
"Ms4a4a"	"Endogenous"	"Ms4a4a"	"XM_003086124.1"	0	2.91752523034381	0	0	0	0	2.8484826366316	0.121975579260207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95289256895022	0	0	0
"Ms4a6a"	"Endogenous"	"Ms4a6a"	"NM_026835.2"	82.8642014946985	107.472209953768	105.34266256313	5.06421499922368	9.93638482094016	10.1607035322361	71.4739192330469	126.020258054384	103.437971071254	12.2612549440665	17.8303438036157	5.81860677046116	119.221334381847	2.36528222149476	10.8700615713454	3.44387649748909	70.8603754816513	47.8737113991252	43.5130481399266	0	0	21.3910250687251	30.3920449015203	21.7036818010728	14.1265767208729	10.3305135993587	11.5080723184883
"Msr1"	"Endogenous"	"Msr1"	"NM_001113326.1"	8.73092795385575	7.27397042715316	0.313219135517567	0	1.09961878966025	1.56318515880556	23.7973001239584	35.5544263357323	7.82718962374104	1.29340731522213	0	2.55897532037115	0	0	0	0	8.1608864134338	0	0	0	0	0.831674962734858	2.77127356140049	10.1823880823346	0.154910040755642	0	1.59354391783348
"Myc"	"Endogenous"	"Myc"	"NM_010849.4"	30.9709100161086	23.6106399151882	10.8161634782788	21.3969485401109	23.19153386786	25.0109625408889	30.2986572751977	37.0621901977098	20.5752938167428	18.5285964462633	26.6383102452141	28.6360269210912	22.81530385246	36.3253770257699	18.388554555215	15.5031256721545	19.160796776279	16.2381745123976	27.6051910937185	22.2825737725882	11.9889302485616	28.2441417707218	17.2094040346449	52.9757647519336	18.9862868704788	15.3804142939327	43.5396256129117
"Myeloperoxidase"	"Endogenous"	"Myeloperoxidase"	"NM_010824.2"	3.17093243829255	1.82841393114147	0	0	0	0	0	3.13750330321528	0	0	0	0	2.73071415883758	2.36528222149476	0	63.7401223708161	0	12.7231148583167	0	0	0	0	0	0	0.76237380945639	0	0
"Myl2"	"Endogenous"	"Myl2"	"NM_010861.3"	0	1.82841393114147	0	0	8.46359048239351	1.56318515880556	0	0	0	7.56074881741893	0	1.25512274033514	0	0	2.09848642349766	0	0	0	0	0	0	0.831674962734858	1.51578395503141	3.5987916716271	9.26686657126687	0.230712210210524	7.69479216439031
"NLRP3"	"Endogenous"	"NLRP3"	"NM_145827.3"	0	4.00663652954615	10.8161634782788	7.24191280467531	4.78160463602688	4.68955547641668	12.2393318550884	6.15303102717035	0	10.6944195685173	10.0010402999726	14.2936485406952	6.74763209756206	16.5153217232761	2.09848642349766	0	0	8.03636865287561	1.09209601670512	0.0692243582709162	0.0673853113791815	9.20770648739754	17.8371488378295	5.24469077430399	4.40715642166088	0	6.1694801027511
"NPY"	"Endogenous"	"NPY"	"NM_023456.2"	1416.33645931061	705.394313215852	1047.10667196406	740.03722433915	660.91148245856	610.42380451357	1236.6615953385	971.875784623782	766.339389107347	800.379448845314	690.171782178963	693.600842739453	826.198891597355	899.47778663443	552.201556409951	767.698792941909	907.953554094169	795.409731166986	807.090186357913	667.703781755251	798.810896102604	625.988209667104	661.275572101984	610.935560559397	705.420345502325	640.936862834296	767.300198860716
"Ncf1"	"Endogenous"	"Ncf1"	"NM_010876.3"	68.0375467865299	87.8682065681262	45.8259779541497	44.2627754973531	42.3378602689665	30.4821105967084	64.2501890650031	77.7718144711033	77.9417626852508	38.8974563284029	44.254243128411	35.8072161112892	91.1029088107761	22.1753375239886	34.6786226869322	32.0845932873194	67.5604023727977	52.5604576045664	48.8156671553293	13.6440490003537	5.36584972790472	102.866968081353	90.6555460072362	136.916618988455	37.8176637002021	34.9487794854073	29.0491610273392
"Neprilysin"	"Endogenous"	"Neprilysin"	"NM_008604.3"	64.3308831094878	99.848430859352	70.3328480872594	119.393349785434	93.8856621180993	92.2279243695279	94.5898557707867	71.7407590231931	97.0639189747535	108.621630540342	112.760648785288	70.3593094822433	123.238252320572	95.7555429332515	97.3327308858449	96.903057601146	119.25998107817	97.0845465562571	85.9340002631481	106.199671560009	84.8428159757878	99.821138436021	88.7723115976826	89.1855450108251	105.853605794686	119.534616119523	102.264139986021
"Nos2"	"Endogenous"	"Nos2"	"NM_010927.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P2RY6"	"Endogenous"	"P2RY6"	"NM_183168.2"	11.5109257116374	37.7690868048186	7.31518203069175	17.0415529292077	12.1455763287601	10.1607035322361	22.3525540903496	37.0621901977098	42.8844761544959	6.77733112964433	14.8943549897495	11.0340170906052	50.9337294235313	0	29.6662940310192	7.96609493798862	21.360778848848	24.4399803719196	59.4209051861346	14.8781239678158	6.6904658320361	39.6660029407164	30.3920449015203	43.1003701358723	5.62208395906238	2.1244249706758	9.22010422602952
"P2ry12"	"Endogenous"	"P2ry12"	"NM_027571.3"	256.150728396418	205.492226881979	210.372105990743	436.248380478647	330.269153454837	342.337549778417	197.166824157007	129.03578577834	218.17090880827	442.357565532322	420.060811303277	350.035687899966	324.084149256796	319.326167061396	345.442999353539	345.62507182862	293.058564811124	329.078483725593	245.012570725229	302.417591386478	282.210615491364	367.854147225227	472.324386343437	528.640605425553	308.139040772035	314.587030447446	339.450165570918
"PPP1R2"	"Endogenous"	"PPP1R2"	"NM_025800.3"	1259.72991895558	1223.81129163617	1071.61354209717	1337.81527193562	1208.79097639792	1238.042645774	1230.16023818726	1165.6234408879	1081.85496788414	1170.15259747493	1319.45205128427	1211.88224330376	1372.49973126388	1363.59908229286	1154.93407728349	1259.11319680952	1174.15138487502	1206.67171069445	1167.6682794053	1245.2508665275	1016.04793718015	1311.29987986678	1191.71993079292	1289.04599086227	1213.86751990485	1270.28073689559	1327.85238151313
"PSD95"	"Endogenous"	"PSD95"	"NM_001109752.1"	1181.88998173769	1278.26685659628	1243.16163302893	1760.28864619324	1493.77668090669	1381.85568038411	1344.29517484235	1318.66147287862	1346.37812988893	1453.74980044933	1386.00113106524	1410.71976175926	1243.9583572247	1216.43867147433	1171.22414541521	1137.01329891604	917.85347342073	1008.65668351456	1114.64208925127	1260.05976613704	1104.79721615695	2246.36958098366	2216.82719439328	2263.41825964699	2356.50686883096	2318.13513101971	1675.62353156686
"PTAFR/PAFR"	"Endogenous"	"PTAFR/PAFR"	"NM_001081211.1"	5.95093019607415	5.09574782874849	3.81420058310466	0	8.46359048239351	10.9422961116389	17.295942972719	27.2617250948558	1.45313752724016	3.64366037854593	5.10772561019572	9.73016451056917	0	10.8553059225636	7.11081507941067	0.429064203822742	18.0608057399945	4.52130899879476	27.6051910937185	0	0.0673853113791815	20.6295676573921	12.1874456091686	24.9954800064266	10.4817941086684	0.861949797032284	13.7960404109471
"PTGDS"	"Endogenous"	"PTGDS"	"NM_008963.2"	5639.15305338086	6820.75425823698	6277.57295465917	6525.09144452141	6563.87119135354	8655.35622430638	6208.75507000298	6731.53373737797	6155.60043669885	7107.67525311862	6095.32718850653	8340.69622465062	7036.3540248654	8373.52865147532	6178.54047267231	7781.65959415667	5207.81851493035	7809.12542760964	7159.62776681033	9318.56930366436	8947.84916871888	10301.8275354752	9783.03530717655	9781.885360675	9842.28289053028	9639.22866297847	9639.27780538517
"PTGER1"	"Endogenous"	"PTGER1"	"NM_013641.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.53648897965776	0.76237380945639	0	0.830887887013876
"PTGER4"	"Endogenous"	"PTGER4"	"NM_008965.1"	1.31760059977148	5.09574782874849	0	0	0.363221620386921	0	0	7.66079488914788	0	0	2.17173679632958	0	0	0	0	0	0	0	0	0	0	1.59313237406783	0	0.306993466273336	0	0	0.830887887013876
"PTGS2"	"Endogenous"	"PTGS2"	"NM_011198.3"	55.990889836143	58.4622014896631	80.8357924300206	78.0170914818534	46.7562432846065	56.2746657170001	83.7542605187212	107.927091710654	49.2585282509968	59.2663162105425	58.9341871977417	54.7130785218113	38.8829756073579	84.4355113318264	54.7279373105843	110.469712922645	90.6602141347726	53.7321441559267	64.7235242015373	82.7522471782296	60.9997261014229	60.9868104580395	45.4579201779493	90.831444113502	91.2744753458679	82.922836083861	85.4857073079899
"PTPRC/CD45"	"Endogenous"	"PTPRC/CD45"	"NM_011210.3"	81.0108696561774	87.8682065681262	66.8318666396723	20.3080996373851	23.19153386786	14.8502590086528	63.5278160481988	108.680973641643	87.5028408300021	16.1783433829395	31.531624934991	27.9841006310732	91.1029088107761	27.8353533247011	28.413211867041	30.5771871404862	85.16025895335	90.0544272480955	80.6313812477454	6.23959919558126	6.6904658320361	49.564949288045	34.7862585238121	61.2052602653181	16.5564317956759	9.06803842571515	14.5586964417667
"Park9_(ATP13A2)"	"Endogenous"	"Park9_(ATP13A2)"	"NM_001164366.1"	36.5309055316718	35.590864206414	42.3249965065627	27.9300419564658	41.6014630996932	37.5164438113334	33.1881493424152	34.8005444047435	46.0715022027464	46.7316332061489	40.3395913765895	47.5418893316133	2.73071415883758	36.3253770257699	28.413211867041	4.95128264432227	16.9608147037099	17.4098610637579	6.3947150321078	24.7507237075123	15.9627785609558	108.197169960684	86.889077188129	108.936334242948	88.2371565023642	98.7037757544049	83.9603952463507
"Peripherin"	"Endogenous"	"Peripherin"	"NM_001163588.1"	0	5.09574782874849	3.81420058310466	0	11.4091791594868	7.03433321462501	2.12610961982723	2.38362137222651	4.6401635754906	7.56074881741893	0	3.21090161038915	0	2.36528222149476	20.8947188831715	0.429064203822742	4.86091330458025	0	1.09209601670512	0.0692243582709162	0	6.16187684206565	1.51578395503141	8.53648897965776	8.05193903386537	9.06803842571515	13.0333843801275
"Pink1"	"Endogenous"	"Pink1"	"NM_026880.2"	1325.52319922308	1387.17798651652	1033.10274617371	1169.04369201312	1241.19245184594	1099.70075921971	1154.3110714228	1109.83617799473	963.935004098874	1219.50791180473	1035.63979927721	1001.96197791797	998.926362962508	1196.62861617184	1027.11969655771	983.257871939053	971.753034198671	863.367551145882	1241.90494562093	1019.41514748194	1038.56641095038	1626.54324815863	1613.56443853293	1412.48842356304	1423.44252010661	1712.14704767082	1687.06337202916
"Plasmin"	"Endogenous"	"Plasmin"	"NM_008877.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prkcb1"	"Endogenous"	"Prkcb1"	"NM_008855.2"	3513.3814345972	3996.68865940532	4022.94090241309	5130.27600012964	4670.59406915182	4205.74966976635	4406.43439307608	4338.71248841962	4173.27023468707	4731.56940609826	5124.4935540548	4124.03698081418	4650.30476926306	4026.6365165281	3963.09120675876	4796.99542342699	4493.92433238169	4712.35787236441	4402.26587880093	5009.17951728681	4040.1465029121	4606.12609870454	4477.96397546399	4541.3426177518	5126.54165410637	4752.18726580441	4836.83277931412
"Ptpn6"	"Endogenous"	"Ptpn6"	"NM_013545.2"	66.1842149480089	116.185100347387	94.839718220369	46.4404733028047	33.5010942376866	42.2059992877501	83.7542605187212	110.18873750362	103.437971071254	41.2477093917267	50.1262207561433	33.1995109512172	159.390513769092	27.8353533247011	30.9193761949975	30.5771871404862	86.2602499896345	84.195994491294	117.749714355564	14.8781239678158	23.9104751857441	92.9680217340243	56.757326635271	82.6019486001176	21.4161419452818	27.3739284435462	29.8118170581588
"S100A11"	"Endogenous"	"S100A11"	"NM_016740.3"	172.75079566297	168.462442709099	133.350514143827	99.7940695363697	121.132357381212	134.433923657278	150.934951081528	159.19106301789	141.68228365026	96.0869475359488	80.4647718327601	125.773044133774	163.407431707817	95.7555429332515	178.783071544431	255.180703018629	106.060088642756	129.891769994345	160.170666478786	93.8589218853882	156.372085598883	193.480400029976	174.14560483078	135.270719885778	122.862591318307	103.122438862157	125.906476941429
"S100A8"	"Endogenous"	"S100A8"	"NM_013650.2"	107.884181314733	153.214884520267	52.8279408493239	29.0188908591916	16.5639593444001	14.8502590086528	98.2017208548086	22.7384335089232	36.510424057995	81.2020114682314	30.5529619970356	18.8571325708212	0	13.6853138229198	25.9070475390845	1822.88309572513	49.9605457922455	243.545365476293	176.078523524994	0	5.36584972790472	35.0972584727185	7.79323198687682	24.9954800064266	20.2012144078803	18.5366022280415	1.59354391783348
"S100A9"	"Endogenous"	"S100A9"	"NM_009114.2"	5.95093019607415	21.4324173167836	0	0.708819388320414	0	0	5.73797470384909	3.89138523420405	0	2.86024269077133	0	0	2.73071415883758	5.19529012185102	0	223.525173935133	0	11.5514283069565	38.2104291245239	0	0	0	0	0	0	0	0
"SERPINA1"	"Endogenous"	"SERPINA1"	"NM_009243.3"	0	0	0	0	4.04520746675355	0	7.9050937542622	0	0	0	0	0	0	2.36528222149476	0	0	0	0	1.09209601670512	0	0	6.92333425339862	4.65450797095412	6.89058987698087	1.36983757815714	0	2.35619994865308
"SERPINA3"	"Endogenous"	"SERPINA3"	"NM_009252.2"	228.350750818602	75.8879822769005	126.348551248653	63.8620557464178	54.1202149773397	50.0219250817779	109.037316106874	202.16233308425	116.186075264256	76.5015053415838	61.8701760116078	72.3150883522973	119.221334381847	47.645408627195	38.437869178867	33.5919994341526	46.6605726833919	42.0152786423238	96.5392382939534	33.3892484797468	51.7274133725032	349.579169353235	336.103764052392	345.945805028419	68.7983159039402	55.1483822637035	95.4002357086448
"SOD1"	"Endogenous"	"SOD1"	"NM_000454.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09209601670512	0	0	0	0	0.306993466273336	0	0	0
"SOD1-2"	"Endogenous"	"SOD1-2"	"NM_011434.1"	4464.1406677585	4543.42253160489	4082.45758702207	3645.08609681163	4386.34476181232	4511.35236831284	4431.71744866423	4497.78157585825	4514.28202184987	4391.56612960408	3892.35691516897	4517.14853369503	5192.58869099086	5215.23983467773	5156.02542686605	5048.73224994813	5067.01966228593	5300.54452114728	4296.21349849288	5112.84181455363	4919.69159605534	3976.40081953217	3976.39587771954	3937.29764706938	3878.81107319504	3887.3917718586	4894.03198162559
"STAT3"	"Endogenous"	"STAT3"	"NM_213659.2"	331.210667856522	366.680699163925	430.93393718873	299.053418735194	267.675394066604	271.212625052764	403.765506963058	414.003155692094	390.270315413794	293.508204855148	297.727944058855	311.572036788904	372.287164521489	285.366072257121	285.295055482583	249.151078431297	297.458528956262	350.168841650078	361.670189064088	262.927192427692	223.927506909583	447.807175415189	514.383288156801	510.535715296107	301.456939316327	295.018665255972	343.263445725016
